ProductId,Clean_Text,Sentiment,Sentiment_Price,Sentiment_Quality,Sentiment_Taste
B004ZIER34,drink regular coffee blend inoffensive know usually drink coffee like bold dark roasted indonesian coffees usually drink particular blend starbucks call komodo dragon found coffees like various sources particular coffee drunk black unsweetened missing layer nasty bitterness pretty uniform central american washed coffees world coffees missing nasty layer brazils santos problems layer bitterness central american washed coffees least partially gone coffee blend changed time height five star coffee varies stars reaching stars anymore almost everything else drink indonesian blends missing nasty bitterness find much standard coffee many people love highly rated komodo dragon better days depth complexity bold coffee flavor course things going drink second different first third different second prepared hate coffee couple sips coffee prepared like left wanting something depth complexity best coffees favorite indonesians coffee flavor coffee coffee flavor another layer flavor like drink good single malt islay scotch fine port cost bucks bottle regret even afford couple bottles year grape fruit berries flowers fields heather scotch groves cork trees port coffee faults like smell shed burlap sack coffee moved positives like layer chocolate coffee chocolate satiety factor drink black coffee flavorful complex start hungry hungry coffee workmanlike coffee blend almost flavors flaws actually missing flavors bitterness dislike central american washed coffee everyone drinks ground coffee days went restaurant would pleased coffee quality terms possibly replacing coffee drink everyday wrong acid stomach acid reflux time acid reflux caused coffee could drink without kicking acid high gear would thank lucky stars stumbled coffee quality could drink many years commercial acid coffee sold kava brand mildly narcotic drink fiji pacific elixir definitive guide ethnobotany history chemistry instant coffee ounce pack still available least instant coffee instant coffee redeeming social value acid coffee suitable people love coffee drink huge step coffee gets four stars scale acid neutralized coffees know kava might might mostly vietnamese robusta stuff tasted american supermarket instant coffee stuff like maxwell house house french roast medium dark ground coffee ounce jugs pack would nectar gods give stars though five star coffee going complexity going depth going wonderous deep level much coffee fine single malt jack daniels coffee whiskey coffee jack daniels sort canadian club stops short heights would take rate five stars nothing nothing exceptionally good,0,0,0,0
B004ZIER34,great tasting coffee preferences type coffee varies person person surprised people like brand drink coffee every tried many different types never tried acid coffee sure expect opinion good rich dark roasted starbuck like taste recommend trying,1,0,0,1
B004ZIER34,acid smooth taste normally choose darker roasts coffee like acid bitter flavor normally associated coffee quite different standard dark roast smoother flavor lighter roast without acid prepare coffee french press water temperature boiling around degrees fahrenheit poured water could smell sort burnt aroma well distinctly licorice aroma undaunted finished preparations added creamer touch sweetener upon tasting detected notes chocolate toasted nuts slight licorice finish smooth bitterness acid burnt aroma flavor tasted toasty nice change usual coffee usually choose light medium roasts would like offerings,0,0,0,0
B004ZIER34,excellent acid coffee dark bold robust french roast coffee acid content suffer form heartburn acid reflux delicious coffee earthy good flavor alternative orleans style coffee chicory people either love hate also less acidic enjoy coffee forget heartburn problems,1,0,0,1
B004ZIER34,lower acid unappealing taste actually heartburn coffee excited acid french roast coffee noticed seem less acidic third heartburn though would chose drink standard coffee normally brew dunkin donuts brand coffees home really enjoy flavor brands available town though rarely care flavor coffee wooden tasting almost burnt coffee flavor guess drink coffee really worried acid would work rather stick good tasting coffee follow tums would purchase,1,0,0,1
B004ZIER34,smooth rich dark coffee boasts less half acid regular coffees fair enough would know heart burn occasion drinking coffee stomach upset either taste good taste bitterness smooth dark like made potful asked everyone else opinions everyone said tastes good pretty much like coffee,1,0,1,1
B004ZIER34,bitter strangely acidic tasting acid coffee puroast acid coffee initially appealing suffer acidic stomach part love coffee excited sure enough true advertising bitter good going take word coffee acid however acid coffee strangely acidic tasting quality quite handle kind funny taste pleasant maybe actually alkaline aftertaste used coffee rate taste like type chemical residue left coffee star taste stars bitter presumably acid strange,1,0,1,1
B004ZIER34,doll best tasting coffee world pleasant enough taste sure stuff regularly least decaffeinated,1,0,0,1
B004ZIER34,good flavor hard judge acid difference made coffee shared people office consensus opinion flavor found many brands identified french roast overpowering brands like starbucks difficult judge lower acidity usually drink decaf partially acidity issues reacted puroast acid decafs,0,0,0,0
B004ZIER34,strong coffee burnt tasting sure american coffee drinkers would tried several times varying strengths even using half normally tasted strong burnt little complexity whatever drowned harsh burnt taste reminds reason issue regular coffee though trouble acid reflux notice much difference acidity levels sheer overwhelming strength coffee gave stomachache normal coffee understand foreign drinkers might like suspect market manufacturer going gave stars people might actually really like strong taste coffee think coffee really really strong makes wonder normal roasts blends might taste like,1,0,0,1
B004ZIER34,makes decent coffee interested trying coffee although problem acidity coffees make coffee often tend several hours drink time need coffee whose flavor able consistent duration wary trying french roast husband tend prefer coffee mild side thus usually drink breakfast blend varieties upon opening package however coffee smell overly strong flavor overwhelming fact perhaps acid found relatively mild tasting coffee hint roastiness flavor remain fairly consistent time would purchase coffee definitely brands prefer find acid coffee problematic worth,1,1,0,1
B004ZIER34,good tasting coffee drink make review thought tasted great like good coffee flavor earthy rich coffee taste comes quality coffee fresh brewed tested right coffee maker finished fresh could like little honey fresh cream mine share others home liked well tell anything tasted different since supposed acid tasted like regular coffee,1,0,1,1
B004ZIER34,strong tasted yukky smelled know used much coffee taste strong acid free part seemed true flip stomach much acid like coffee like flavor first opened coffee like smell either nice coffee smell sure smelled like coffee really dark black fine grind look much like coffee either assumed package supposed single coffee used whole thing coffee brewer could strong coffee brewer smaller coffee seem make much difference usual folgers coffee brewing smell much like coffee either tried couple cups strong dumped grounds basket couple cups water dilute coffee little help still tasted strong might using half prepackaged amount think would change taste much would coffee anyway acid free matter cheap either would recommend coffee somebody friends would like coffee maybe somebody used strong espresso coffee super strong coffee heard drink middle east think anybody know would like particular coffee,1,1,0,1
B004ZIER34,nice strong coffee without stomach upset coffee nice flavor strong overwhelming give stomach upset pops occasionally using french coffee press pleased outcome spent time germany became obsessed finding substitute german coffee expensive buying imported german blends comes close flavor aftertaste added benefit acid think would even better regular coffee maker opposed brewing french press finely ground coffee,1,1,0,1
B004ZIER34,coffee might matter taste worst coffee ever attempted spouse tried three sips dumped,-1,0,0,-1
B004ZIER34,acid going appears taste sacrificed achieve acid think reason french roast flavor would rather without coffee drink recommended,0,0,0,0
B004ZIER34,coffee price excessive puroast acid coffee says allow folks certain stomach sensitivities enjoy coffee without hearburn packet produces strong coffee therefore folks want experiment using partial packet brew perfect coffee full bodied flavor leave bitter aftertaste would compare taste european roast extra dark ground coffee ounce cans pack problem coffee good rather overpriced stands looking spending pack particularly light fact folks waste pack trying adjust suit tastes four five full size cans melitta coffee price brand price coffee good value buck,1,1,0,1
B004ZIER34,acid trade worth odor flavor poor coffee relatively weak guess complain going drink foul tasting liquid prefer weak possible,-1,-1,0,-1
B004ZIER34,sure hoping acid sorry past taste tried black additives sugar coffee mate draw line artificial sweeteners make everything taste worse brewing aroma mild nearly nothing depending strength brewed well looks like stuck decaf work week someone finds acid great tasting coffee,0,0,0,0
B004ZIER34,last someone like gerd acid coffee acid coffee french roast ounce bags pack godsend jokingly tell friends coffee vice unfortunately drink cups given acid become problem puroast acid coffee answer prayer delicious full bodied french roast please even highly discriminating coffee enthusiast perfect time quiet evening daily responsibilities come near excellent choice even acidity problem,1,0,0,1
B004ZIER34,magic grind tastes like coffee nice mild roast tastes want bolder maybe near burnt taste like starbucks easy stomach course ground fine grind quite frankly fine ground coffee even espresso going easier less acidic easy digestive system rougher grind,1,0,0,1
B004ZIER34,smooth bitter taste since love french roast happy sample particular roast opened sealed smelled contents robust smelling french roast used brewed tasted black sugar rubbery taste black sugar mitigated rubbery taste still cream sugar removed rubbery taste pleasant smooth rich aromatic french roast used four cups stomach happier normal coffee determined rubbery taste stay however coffee smooth definitely acidic trade acid rubbery taste unless mask cream sugar honey hopefully something done tweak settings,1,0,0,1
B004ZIER34,fence never much coffee drinker college moved graduate school started enjoy good coffee first real full time would easily drink coffee every however someone gastrointestinal issues coffee huge dietary caffeine acid could spur stomach aches would last days officially diagnosed acid reflux doctor told caffeine diet cold turkey things control learned control gastro issues worshipping shrine coffee bean since began working make small daily quickly find feeling icky drinking coffee learned puroast acid coffee thrilled caters people acid issues love coffee thrilled first impression woah coffee strong huge french roast coffee tend like milder blend initial taste adjusted milk splenda accordingly started really enjoy coffee fresh pretty delicious problem coffee returned second probably within minutes brewing heating unit still coffee taste fresh almost tasted reheated coffee yesterday actually tasted acidic normal coffee throw rest cannot tell coffee really allow someone acid issues enjoy coffee perhaps french roast blend another blend better results would certainly another flavor said initial fantastic could purchased resealable container likely purchase make time waste ready give,1,0,0,1
B004ZIER34,acid flavor love folgers smooth coffee acidity ease stomach anxious puroast acid coffee different flavor morning sadly impressed coffee robust flavor definitely taps tongue right first really good strong coffee flavor enjoy sipping actually tasted weak second tasted bitter tried fixing things like sugar splenda outcome second tried shot baileys still bland flavor first stick folgers smooth blend cheaper bitter keeps constant flavor throughout quite pleasing,1,1,0,1
B004ZIER34,marks flavor fragrance fair french roast favorite roast coffee never brand sample sent medium roast could give better rating probably part experience drinking coffee smell freshly opened fragrance freshly opened burnt coffee beans flavor upon making coffee made burnt coffee beans problem french roast acidity think makers mark like brand different roast give fair evaluation,1,0,1,1
B004ZIER34,strong brewed found strong stronger starbucks even even extra milk still strong taste acidic aftertaste think many enjoy taste,1,0,0,1
B004ZIER34,near neutral flavor tried coffee iced milk black tested frankly qualify great coffee flavor burnt like starbucks dark roast flat lacks middle notes vanillins unlike starbucks perhaps flavors french roast would better providing complexity frequently comes colombian roast blend aroma underwhelming puroast coffee tested slightly acidic neutral scale less normal coffee normal coffee ranges around neutral beer fruit juice similar carbonated water drink stomach reacting acidity something else normal coffee whether irritates acidic acidity generally refers flavor note coffee rather coffee without acid flavor notes tastes flat irritation instead come essential oils beans caffeine much stomach acid exactly symptoms little stomach acid people slightly deficient hydrochloric acid people seriously hypochlorhydric taught regard symptoms acidity tums work mechanisms beyond scope review puroast attempting solve acid base problem significantly exist fact flavor probably means essential oils beans lowered well making coffee less irritating frankly rather chicory good coffee slightly sweetens taste less irritating natural chicory roasted worth giving flavor drink coffee call bother puroast french roast,0,0,0,0
B004ZIER34,fine early saturday morning sitting fresh coffee saturday morning good work ahead drinking straight nothing added pretty rich flavorful kind coffee drinker anything like days coffee considered starbucks snob really like plain cheapie supermarket coffee bring choke instant like flavorful coffee puroast dark roast definitely flavor cannot tell acid typical coffee bitterness tend like strong nice good stuff,1,1,0,1
B004ZIER34,second tried puroast acid french roast coffee really liked taste smoothness coffee fact acid enabled second coffee without experiencing discomfort stomach would regular coffee starbucks house blend really good news since love coffee someone suffers stomach ulcers coffee limit also side side taste comparison usual starbucks puroast acid coffee came finally found coffee satisfies taste buds without aggravating ulcers second coffee without pain,0,0,0,0
B004ZIER34,acid indeed darker roast like since suffer gerd acid reflux heartburn immediately interested good idea since like billions people around planet love coffee morning coffee gerd gastroesophageal reflux disorder brewed chemex coffee maker glass plastic parts first impression dark roast particularly fond company according website offers styles coffee dark french roast sent also offer nutcracker sweet flavor secondly grind fine releases flavor takes longer drain filter taste important thing right strong slightly bitter added sugar creamer taste tamed something like flavor unchanged regular coffee flavor certainly plus could tell right coffee less acid traditional coffees certainly gerd though mine usually comes later caution issue though according pamphlet gerd picked doctor office reason principal avoid coffee certain sodas caffeine coffee assume coffee kick traditional coffee seems drawback coffee acid solved caffeine remains finish small think recommend coffee lover strong dark french roast think prefer nutcracker sweet variety personally coffee costs regular coffee according quick price survey,1,1,0,1
B004ZIER34,smooth coffee french roast coffee blend puroast deep smooth definitely full flavored tummy torture involved love coffee refuse give even though sometimes stress related stomach problems would love house blend medium roast coffee puroast coffee visited website offer wide variety coffees including delicious sounding flavored blends like nutcracker sweet brazilian sunset give coffee puroast,1,0,0,1
B004ZIER34,medium bodied smooth coffee satisfying prepared kuerig machine using mesh filter grounds seep even though grind fine enjoyed morning coffee surprised find pleasant taste unlike ones usually experience sending running mouthwash eradicate coffee breath attribute smooth taste acid content usually drink full bodied bold coffee could switch benefit acid,1,0,0,1
B004ZIER34,super coffee sister problems coffee acidity package wonderful taste great really smooth going neither problem coffee look,1,0,0,1
B004ZIER34,wierd smell funny taste lasting aftertaste could tell coffee brewed going type coffee smell good strong smelling fair trade bean hard describe smell slightly better tennis shoe despite smell still gave fair chance sipped first kept saying better thought needed able finish cups cannot enjoyed cannot describe taste original coffee taste something never tasted coffee aftertaste super long lasting fact brushed teeth twice still tasting coffee hour later easy stomach different coffee still toilet finished second would money,1,0,0,1
B004ZIER34,yuck took promptly dumped sink rather heartburn without drink bitter coffee coffee smelled really good package brewing excited taste shame tasted horrible,0,0,0,0
B004ZIER34,full bodied aroma satisfying blend puroast acid coffee great substitute strong morning wife heavy coffee drinkers prefer strong french roast style blend lately acid indigestion looking acid alternative puroast tastes great,1,0,0,1
B004ZIER34,acid coffee acid cause acid indigestion heart burn really full bodied aroma brewing fell short taste black coffee drinker sharpness flavour noticeable husband take cream sweetener coffee said good coffee taste think dark french roast tasted woody give stars different roast final analysis heartburn acid indigestion drinking coffee answer prayers recommend dark french roast unless take cream coffee,0,0,0,0
B004ZIER34,great heartburn ordered father always gets heartburn certain types foods including regular coffee basically great find digestion handle coffee problem blend others commented flavor tastes light weak though depends whether used overpowered starbucks subtle brews also cheap said worth extra cost enjoy morning,1,1,0,1
B004ZIER34,good flavor coffee lover enjoy good tasting coffee fixed nice strong prefer mine excellent last drop heartburn afterward testament acid claim know purchase,1,0,0,1
B004ZIER34,heartburn tasty someone heartburn digestive issues problem also enjoys good great choice usually french roast since burned acidity coffee less bitter experience course preparing coffee proper temperature extracting correct oils bean liked fact coffee comes ounce bags perfect normal,1,0,0,1
B004ZIER34,acid coffee boasts high level taste surprisingly puroast acid french roast blend actually rich full flavor deeper taste standard store brands maxwell folgers hills brothers expected flatter taste acid coffee pleasantly surprised discovered puroast received favorable ratings taste tests conducted wall street journal newsweek also learned coffee natural state acid roasting process converts coffee high acid drink puroast seven times lower acid levels leading brands coffee good news people suffer heart burn acid reflux kinds stomach irritation puroast coffee rich roots south america introduced acid brews november puroast comes regular decaf medium roast house blends organic blends either whole bean ground format among acid flavors puroast offers chocolate almond hazelnut irish egrave mocha java vanilla puroast coffee products available major chain store refuse shop quit drinking coffee coffee intake sensitive stomach enjoy health benefits well rich taste puroast acid coffee,1,0,0,1
B004ZIER34,lighter coffee tastes good less acid know puroast excellent coffee regular coffee well worth,1,1,0,1
B004ZIER34,great taste give shot happen person acid reflux drinks large amounts coffee fact coffee cause acid reflux used puroast long enough cures tastes great going order flavor time acid reflux reduced well acid reflux give coffee shot enjoy taste least,1,0,0,1
B004ZIER34,smooth coffee rich flavorful aroma smooth coffee rich flavorful aroma along acid things like coffee actual taste taste cuppa,1,0,0,1
B004ZIER34,good coffee convenient packaging know looking acid coffee grounds black shade dark roast fragrant brews dark distinctive french roast aroma normal coffees normally drink french roasts harsh stomach although tasted like dark roast went smoothly agreeably light roast panera bread reminds strongly dark roast except drink would definitely recommend anyone enjoys rich coffee could without acid arrived promptly found package size shape ideal travel gift baskets,1,0,0,1
B004ZIER34,lose acid without losing taste used ground coffee bialetti espresso make 12oz strong good tasting coffee certainly lose anything removal acid tastes good regular ground coffee used coffee lover problems caused acid past might find alleviates problem without loss quality taste,1,0,1,1
B004ZIER34,smooth roasty folgers drinker connoisseur fine coffee like taste coffee instead roasted taste starbucks said taste like smoother version sort roasted coffee thought coffee taste reduced roast taste enhanced compared used believe partly acid reduction acidity reduced unnoticeable love aspect sometimes heartburn acidity coffee simply comfortable enjoy drank entire half coffee produced packet hour absolutely stomach trouble drank much folgers quickly would feel significant pain grind finer side barely coarse enough used coffee press actually perfect size grind quite picky would work fine standard percolator course regardless tasty coffee precisely advertised like roast coffee need acid coffee exactly wanted deducting star strong value price probably single drink heartburn,1,1,0,1
B004ZIER34,full bodied coffee aftertaste coffee sold acid alternative experience stomach problems reflux heartburn research backs claim issues recommend give brand work great coffee flavor also like packaged bags great taking trips avoids daily routine measuring morning coffee something truly enjoy compromise seattle best drinking french roast years looking forward trying french roast comparison first good sign noticed fine grind allows little less results like used tablespoons coffee prepare cups coffee packet make complete came right tasted much like notice aftertaste stomach issues give especially experience stomach problems regular coffee concerned price enroll subscription service affords additional savings regular delivery,1,1,0,1
B004ZIER34,coffee good candidate coffee starbucks seattle best give stomach ache coffee smells really good rich robust think ground fine pulverized disappointed taste strong bitter aftertaste tried mask milk sugar helped usually drink coffee sugar stomach ache coffee nothing special live acid claim recommend,1,0,0,1
B004ZIER34,nice acid coffee suffer stomach issues cautious much coffee consume struggle picky coffee addict enjoyed acid blends puroast acid coffee dream come true tastes like best specialty coffee house grinds hurt stomach rich clean flavor hint burning roasting though coffee light full flavored rich almost chocolatey finish aroma wonderful excited found definite,1,0,0,1
B004ZIER34,heartburn love coffee coffee delivers claim smooth residual acid taste good highly recommend coffee although little pricey heartburn love coffee,1,1,0,1
B004ZIER34,coffee body good hand smooth coffee sample dark french roast normally care much french roast cooked opinion drank black good sense flavor since darkly roasted subtle tones like lighter roasts twang level roast imparts coffee course strong coffee flavor tend drink coffee strong side anyway tablespoon heaped little water last several years brewing coffee time melitta filter ready coffee makers speciality although bought filter cone electric kettle never tried method great coffee every single time liter thermos different filter cone brewed excellent coffee every time rate mention ground coffee pretty good coffee willing columbian roast excellent think coffee coffee words chase sanborn awful stuff chemical flavor acid claim seems exactly right sample mail today made around afternoon sort late drink coffee mostly empty stomach feel like need drink bunch water dilute coffee like give give meletta time thing,1,0,1,1
B004ZIER34,different gentle mild flavor somewhat ambivalent tell quite mild almost gentle taste buds almost nonexistent olfactory senses comes ounce foil sealed packet coffee fine almost like dark brown sawdust grit sandpaper would compare ganocafe classic similar texture flavor except ganocafe comes ounce packets caffeine slight problems comes directions assume measure would usually coffee drip coffee machine process usual however ganocafe mixes directly water convenient whatever feeling directly water question much quantity water ratio ganocafe ounce ounces water guess true tests coffee taste even drink cool iced coffee still drinkable even cool looking mess stomach think trick however final plug ganocafe also thing however ganocafe expensive bunch hoops like become distributor least dollars month accumulating years worth since tiny foil sealed packets last years note four stars primarily believe advertised acid amount taste acceptable true connoisseurs coffee turn noses update sample packets regular item come brewing directions also brew directly water work without complications phone connection system excellent automated garbage quick real live person answers actually lives coffee caffeine much sorry earlier comment final thing cold brew coffee technique called toddy coffee pound coffee special plastic container cold water first cups hours drain filter bottom heat water whatever amount dark liquid water usually parts water part liquid coffee cold process coffee extremely mild much like puroast except choice coffee want downside full pound coffee well halve recipe much actual coffee liquid still tastes great,0,0,0,0
B004ZIER34,pleasing mellow right pleased report coffee quite good smooth mellow surprisingly rich acid blend removes bite aftertaste sacrificing full flavor almost smoky undertone expecting would certainly recommend need acid blend anyone looking full bodied mellow coffee suspect would great pastry danish dinner drink made using ordinary decent drip machine came wonderfully like coffee,1,0,1,1
B004ZIER34,good acid option familiar acid coffee taste like acidity particular bean taste said medium blend relatively smooth tasted pretty good cultivated decent flavor,1,0,0,1
B004ZIER34,coffee worth heartburn coffee started little purple pills enjoy drinks foods used burn chest torment sleep intrigued description puroast acid coffee introduces great taste acid coffee single size great office home travel puroast acid coffee offers consumers great tasting smooth coffee proven give symtpom relief consumers suffer heartburn reflux related conditions pack coffee heartburn years since started medicine alas also medical school education allowed know stomach acid real thing hydrochloric acid literally strongest acid possible amazing things human physiology stomachs designed successfully hold caustic solution esophagus sphincter stomach throat weak even momentarily stomach acid splashes esophagus causes familiar heartburn methylxanthines common substances relax sphincters body found high quantities caffeine chocolates example useful acid coffee preventing actual cause heartburn desirable caffeine wrote puroast people pointed things wrote back links research done biochemists coffees still scratching head write review email puroast yeah surprised anyway wrote puroast make claim correlation coffee causes heartburn reflux coffee significantly lower acid content lower leading commercial brands puroast acid coffee offers consumers great tasting smooth coffee proven give symtpom relief consumers suffer heartburn reflux related conditions claim correlation coffee causes heartburn trivial point description misspells symptom package received misspelled gourmet good coffee absolutely worth drinking basis flavor alone worth bucks bags larger bags first keep taking purple pills keep drinking coffee tastes best,1,1,0,1
B004ZIER34,nothing different find coffee better brand usually fact gave indigestion,0,0,0,0
B004ZIER34,tastes like gasoline first reaction heard sunday breakfast sausage bell pepper scrambled eggs piping coffee morning coffee puroast acid french roast received review enough coffee inside make cups went ahead brewed whole thing household coffee purist drinks black prefer sugar free creamer poured mugs breakfast waited cooler drink first take even creamer underlying bitterness hard paused moment took another bitterness asked additional feedback coffee purist first words mouth tastes like gasoline takes like fuel forgiving fuel explored coffee seriously worse grabbed coffee maker took deep breath bitter foul undertone guessed gasoline wanted make sure reaction asked another opinion purist took another gasoline kind fuel taste know gasoline tastes like ignoring knew gasoline tasted like grabbed coffee dumped sink really disappointing start morning sorry purchasing brand even though like concept acid brew want stay natural acid wonderful hawaiian peaberry something processed start,0,0,0,0
B004ZIER34,could sent donau wasser depending suffer heart burn stomach ills related acidity food average coffee drinker drink decaffinated coffee make point drinking gourmet coffee either coffee claims answer needs acid sensitive taste acidity adds certain degree smoothness drinkability aroma good inviting taste quite pleasent even though drink acid coffee could drink coffee daily could content side coin true gourmet coffee drinker probably disappointed happy house blend starbucks likely happy drink specialty brands coffee peets even consider buying finally price accustomed kind price line gourmet coffee consider high side kind,1,1,0,1
B004ZIER34,heaven brewed bodum coffee press grind little small method results worth little bottom rich deep really delicious french roast mellow positively addictive enjoy strong brew like acid starbuck seattle type coffee fall love puroast acid french roast initially made cups resist temptation rest immediately afterward favorite coffee taste incomparable nice know drink much like without coming acid stomach regret save sunday morning could spent time savoring,1,1,1,1
B004ZIER34,hard tell impression getting packages puroast acid coffee made gerd night honest enough would convince give maxwell house perhaps days samples opinion would different,0,0,0,0
B004ZIER34,potential really taste good often sour stomach drinking coffee thought give puroast methods decaffeination often affect taste coffee whatever technique used reduce acidity shame fresh grounds wonderful aroma brewed coffee bitterness beyond normally associated acidity result flavor much dimension plus side negative stomach effects suppose wanted caffeine wanted avoid possibility sour stomach would reasonable alternative unlikely scenario though,1,0,0,1
B004ZIER34,dark packets good christmas baskets usually drink gevalia medium roast dunkin donuts brand coffee coffee maker tablespoons coffee used slightly less puroast coffee french roast even using slightly less dark tasting second made used even less maybe scant tablespoon half still even adding good sized dollop free half half make want finish however lots relatives friends like coffee full bodied think like ordered logo imprinted insulated travel coffee mugs husband business strongly considering ordering include mugs christmas time give hubs done business brand comes lighter roasts mind hand friends relatives come visit know acid reflux heartburn issues though think stick favorites,0,0,0,0
B004ZIER34,flavor really reduce acid still want coffee suppose anything coffee flavor matter strong brew reminds budget hotel room coffee,1,0,0,1
B004ZIER34,says pack three ounce bags little burnt moreso like french roast would dark italian roast range back side flavor without much roundness little less body perfect certainly lack acid major plus coffee taste give three stars,0,0,0,0
B004ZIER34,acid still gave heartburn several health issues prevent drinking coffee really missed able start steaming wonderful smelling coffee slightly high price would worth lived hype hopes brand would different morning arrived mail friend morning coffee together brewed using drip method really better average coffee thought tasted good think taste anything special still hoped would leave feeling better coffee usually first hour drinking coffee familiar burning sensation started inflammation joints soft tissues experiment failed miserably endure entire regretting tried coffee midnight still feeling coffee drunk side note acid coffee coffee mater cheap made acid cold brewing method type cold coffee brewers search engine kinds contraptions make acid coffee brewing method develops acid type brand coffee also health problems associated coffee little acid kind inflammation brewing acid coffee help coffee intrinsicly inflamatory using rest might acid seems acid much people coffee worth consequences update october days later joints still hurt experiment daughter professional barrista gave asked expert opinion verdict poor quality coffee extremely bitter good reccommendation,1,1,1,1
B004ZIER34,best part waking first disappointed size three ounce sample puroast acid coffee would able form opinion small amount definitely upon opening envelope overwhelmed aroma checked envelope make sure opened package loose tobacco brewed coffee smell better kitchen filled smell like dirty ashtray taste better dutifully drank three cups could give fair assessment last tasted first even added spoonfull chocolate powder last make palatable helped marginally long time daily coffee drinker worst tasting coffee ever acid make tummy feel better price comfort disappointed still little stuff left definitely recommend flavor give foul tasting brew star giving benefit doubt evaluating taste subjective thing acid factor consider,0,0,0,0
B004ZIER34,coffee acid also punch normally steep rolaids tums acid coffee seems ideal alternative upset tummies puroast acid french roast alternative definite trade coffee certainly acid leaving feeling well puroast lacks robust bitterness regular coffee making less rewarding palate flavor undesirable fact tastes fine rich process removing acidity overall puroast certainly pinch great suffer major acid indigestion consuming regular coffee tolerate little discomfort mind taking pepto wish stick grande latte starbucks,1,0,0,1
B004ZIER34,puroast acid coffee review necessarily reflects opinion whoever reading review therefore love coffee gave four stars felt need recognize anything wrong coffee drinkable nothing wrong love taste know taste reflection acid content moreover attempt describe perceived taste description could come vaguely insulting worse enjoyed sort harsh taste opinion type enjoy beverages unsweetened particularly lapsang souchong know friends describe lapsang souchong variously smelling tasting like stinky feet motor dirt know coffee therefore warrant review virtually worthless struggled find write could impart information best impart look reviews mine opinion honestly really enjoy coffee much exactly recommend deserves fair shake thanks reading,0,0,0,0
B004ZIER34,like taste stomach problem love coffee thought would great solution wrong care taste recommend trying acid coffee somewhere small purchasing pack bags home brew,1,0,0,1
B004ZIER34,acid high bitterness begin disclaimer even drink popular kinds coffee like starbucks afraid puroast fits similar category prefer acid coffee hoping less bitterness well amount milk sweetener able render palatable tender taste buds would suggest like strong bitter coffee worth share,1,1,0,1
B004ZIER34,full flavor without burn expecting weak bodied coffee pleasantly surprised used keurig reusable probably stronger blends gotten reusable tried without cream sugar first normally kinda girl even without anything drink full flavored without burn dread serious heartburn half cream sugar flavor even better super smooth going looking morning pick without afternoon heartburn great full flavored choice,1,0,0,1
B004ZIER34,acid coffee lack robust favor thought coffee slight bitter taste would call smooth robust sure process create acid coffee could result bitterness honestly think difference organic decaf coffee drink acid coffee neither caused acidic build body given price somewhat wasteful packaging going stick organic decaf local roaster town disappointed taste sacrificed,0,0,0,0
B004ZIER34,weak taste better taste coffee tastes like coffee convenience store like fast food restaurant weak flavored smell smells like mediocre coffee prefer rich aroma starbucks dunkin donuts coffee mcdonald coffee tastes better smells better acid heartburn drinking guess works rather tasty decaf drink stuff,1,0,0,1
B004ZIER34,disappointing puroast acid coffee acid coffee french roast sounds delightful need reduce acid diets made morning excited found little bitter side slightly roasted flavor extra cream bitterness think could ever drink black coffee drinkers like dark roast coffee believe pass puroast acid coffee really great concept coffee drinker,0,0,0,0
B004ZIER34,taste matters really presumed target audience medical conditions require acid diets dislike sour taste coffees higher acidity tried high hopes brews little strong used preferred ratio taste unspectacular tasted like diner coffee used love back true diners prevalent toasty nutty flavors complex aromas honest coffee disappointed impressed price stick cafe altura tested altura rich strong smooth best consistently sour bottom line give shot temper expectations,1,1,0,1
B004ZIER34,average coffee discernable difference acid content coffee wife nearing pregnancy slowly starting resume coffee drinking someone giving birth month starting experience minor heartburn heartburn goes coffee made difference positive negative directions rating coffee lower acid alternative coffee pretty average mild wimpy sort taste unpalatable means sort might worth serious issues reflux acid diet pretty bland coffee told,0,0,0,0
B004ZIER34,world coffee suffer acid reflux suffer acid reflux take omeprazole daily ease acid burning esophagus acid reflux things like ketchup sometimes lattes soda picked primarily based health rather previous opinion taste taste like world coffee hard describe bold dark mild taste diner style quality enjoyed even though used bold flavorings ones starbucks jack sugar like tomorrow tiny affect acid reflux however recommend like take medication acid reflux since people suffer acid reflux really drinking regular coffee upset levels stomach aggravate acidity stomach,1,0,1,1
B004ZIER34,acid lacks flavor normally word gourmet back stiffens label often slapped onto priced attract drink anything word gourmet think makes look cool usually taste would consider gourmet confess started reviewing bias high price labeled gourmet sample work chance differing brewing methods went typical coffee making method drip brew smelled nice looked pretty dark taste hard explain full flavor flavor weak coffee thought botched brew compared color opacity normal stuff puroast looked identical tasted like near stuff gets greasy spoon restaurant station ihop vile prefer darker richer taste said deal puroast acid definitely noticed even hint tummy twisting even though intentionally drank empty stomach problems acid mind maybe even like taste weak coffee worth least given price suggest little possible though,0,0,0,0
B004ZIER34,sorry ewwwwww bouts reflux back things like coffee chocolate mint things accentuates coffee taste good kind metallic made filtered water coffee maker regular brands ewwww sorry folks make like orleans coffee chicory robust flavor less caffeine acid need much satisfied also chicory standard coffee favorite standard brands still folgers olson right mountain grown richest coffee,1,0,1,1
